"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","batch_sd","batch_balanced","n_per_group","median_lib"
13887,102,98,4,1720,0.0569767441860465,0.96078431372549,0.0392156862745098,0.1,0.229731862264567,0,0,0,67,2829,0.983739837398374,"TMMwsp",TRUE,FALSE,1.37462877666322,"ctc_pipeline",19,5,0.35,FALSE,5,677190
10649,879,253,626,1720,0.147093023255814,0.287827076222981,0.712172923777019,0.1,0.182086063869701,0,0,0,67,3986,0.983191169091821,"TMMwsp",FALSE,FALSE,0.896737600749469,"batch_removed",19,5,0.35,FALSE,5,677190
10649,176,150,26,1720,0.0872093023255814,0.852272727272727,0.147727272727273,0.1,0.240313727925406,0,0.0025974025974026,0,67,3986,0.983191169091821,"TMMwsp",FALSE,FALSE,1.10249426091814,"batch_ignored",19,5,0.35,FALSE,5,677190
11295,51,50,1,1720,0.0290697674418605,0.980392156862745,0.0196078431372549,0.1,0.173820527422571,0,0,0,50,3101,0.987423411802644,"TMMwsp",TRUE,FALSE,1.68684221630272,"ctc_pipeline",19,6,0.7,FALSE,5,697750
8483,424,129,295,1720,0.075,0.304245283018868,0.695754716981132,0.1,0.146856496877914,0,0,0,50,4272,0.988295880149813,"TMMwsp",FALSE,FALSE,1.03132506581458,"batch_removed",19,6,0.7,FALSE,5,697750
8483,139,79,60,1720,0.0459302325581395,0.568345323741007,0.431654676258993,0.1,0.15544653512877,0,0,0,50,4272,0.988295880149813,"TMMwsp",FALSE,FALSE,1.5441958510893,"batch_ignored",19,6,0.7,FALSE,5,697750
13264,158,148,10,1720,0.086046511627907,0.936708860759494,0.0632911392405063,0.1,0.285113967098606,0,0,0,76,3502,0.979725870930897,"TMMwsp",TRUE,FALSE,1.17664977187868,"ctc_pipeline",20,1,0,TRUE,5,1180905.5
11081,234,183,51,1720,0.106395348837209,0.782051282051282,0.217948717948718,0.1,0.255801387130586,0,0,0,76,3824,0.980125523012552,"TMMwsp",FALSE,FALSE,0.849228718278884,"batch_removed",20,1,0,TRUE,5,1180905.5
11081,175,158,17,1720,0.0918604651162791,0.902857142857143,0.0971428571428571,0.1,0.274459163932147,0,0,0,76,3824,0.980125523012552,"TMMwsp",FALSE,FALSE,0.93832570550457,"batch_ignored",20,1,0,TRUE,5,1180905.5
12792,117,114,3,1720,0.0662790697674419,0.974358974358974,0.0256410256410256,0.1,0.267478814458156,0,0,0,69,3533,0.981035946787433,"TMMwsp",TRUE,FALSE,1.20757964319871,"ctc_pipeline",20,2,0.35,TRUE,5,776754
10546,182,147,35,1720,0.0854651162790698,0.807692307692308,0.192307692307692,0.1,0.24070894713568,0,0.0025706940874036,0,69,3809,0.981885009188763,"TMMwsp",FALSE,FALSE,0.873547266852009,"batch_removed",20,2,0.35,TRUE,5,776754
10546,106,102,4,1720,0.0593023255813954,0.962264150943396,0.0377358490566038,0.1,0.260797446842206,0,0,0,69,3809,0.981885009188763,"TMMwsp",FALSE,FALSE,1.08930977125255,"batch_ignored",20,2,0.35,TRUE,5,776754
12695,136,132,4,1720,0.0767441860465116,0.970588235294118,0.0294117647058824,0.1,0.263755000436941,0,0,0,60,3671,0.9847453010079,"TMMwsp",TRUE,FALSE,1.2189434610026,"ctc_pipeline",20,3,0.7,TRUE,5,910604
10355,270,186,84,1720,0.108139534883721,0.688888888888889,0.311111111111111,0.1,0.232785829151109,0,0,0,60,3945,0.984790874524715,"TMMwsp",FALSE,FALSE,0.888244762186212,"batch_removed",20,3,0.7,TRUE,5,910604
10355,70,70,0,1720,0.0406976744186047,1,0,0.1,0.243381700654144,0,0,0,60,3945,0.984790874524715,"TMMwsp",FALSE,FALSE,1.40359817425815,"batch_ignored",20,3,0.7,TRUE,5,910604
13773,98,93,5,1720,0.0540697674418605,0.948979591836735,0.0510204081632653,0.1,0.232155725349914,0,0,0,64,2775,0.982702702702703,"TMMwsp",TRUE,FALSE,1.39826689185887,"ctc_pipeline",20,4,0,FALSE,5,674924
10647,561,219,342,1720,0.127325581395349,0.390374331550802,0.609625668449198,0.1,0.187956813392601,0,0,0,64,3949,0.983793365408964,"TMMwsp",FALSE,FALSE,0.88715474575208,"batch_removed",20,4,0,FALSE,5,674924
10647,167,155,12,1720,0.0901162790697674,0.92814371257485,0.0718562874251497,0.1,0.251817808347081,0,0,0,64,3949,0.983793365408964,"TMMwsp",FALSE,FALSE,1.03401641640205,"batch_ignored",20,4,0,FALSE,5,674924
13055,61,60,1,1720,0.0348837209302326,0.983606557377049,0.0163934426229508,0.1,0.211540145822316,0,0,0,68,2923,0.982210058159425,"TMMwsp",TRUE,FALSE,1.44942613172113,"ctc_pipeline",20,5,0.35,FALSE,5,791613.5
9977,549,185,364,1720,0.107558139534884,0.336976320582878,0.663023679417122,0.1,0.171363517413308,0,0.00238095238095238,0,68,4106,0.98343886994642,"TMMwsp",FALSE,FALSE,0.902245261722809,"batch_removed",20,5,0.35,FALSE,5,791613.5
9977,148,117,31,1720,0.0680232558139535,0.790540540540541,0.209459459459459,0.1,0.208754838287636,0,0,0,68,4106,0.98343886994642,"TMMwsp",FALSE,FALSE,1.12763200277158,"batch_ignored",20,5,0.35,FALSE,5,791613.5
13563,81,78,3,1720,0.0453488372093023,0.962962962962963,0.037037037037037,0.1,0.224350517766115,0,0.00251889168765743,0,59,2916,0.982853223593964,"TMMwsp",TRUE,FALSE,1.37087526344438,"ctc_pipeline",20,6,0.7,FALSE,5,1027106
10313,692,217,475,1720,0.126162790697674,0.313583815028902,0.686416184971098,0.1,0.173993933172159,0,0,0,59,4057,0.985457234409662,"TMMwsp",FALSE,FALSE,0.86419717907291,"batch_removed",20,6,0.7,FALSE,5,1027106
10313,247,142,105,1720,0.0825581395348837,0.574898785425101,0.425101214574899,0.1,0.194273398899838,0,0,0,59,4057,0.985457234409662,"TMMwsp",FALSE,FALSE,1.32791286326926,"batch_ignored",20,6,0.7,FALSE,5,1027106
12464,121,115,6,1720,0.0668604651162791,0.950413223140496,0.0495867768595041,0.1,0.239894691152474,0,0,0,68,3645,0.98161865569273,"TMMwsp",TRUE,FALSE,1.31505246008248,"ctc_pipeline",21,1,0,TRUE,5,911316.5
10253,189,137,52,1720,0.0796511627906977,0.724867724867725,0.275132275132275,0.1,0.215197942009196,0,0,0,68,4004,0.983016983016983,"TMMwsp",FALSE,FALSE,0.938249443110846,"batch_removed",21,1,0,TRUE,5,911316.5
10253,142,131,11,1720,0.0761627906976744,0.922535211267606,0.0774647887323944,0.1,0.235977350898145,0,0,0,68,4004,0.983016983016983,"TMMwsp",FALSE,FALSE,1.03186646556007,"batch_ignored",21,1,0,TRUE,5,911316.5
12748,125,120,5,1720,0.0697674418604651,0.96,0.04,0.1,0.251679174654109,0,0.0022271714922049,0,73,3666,0.981723949809056,"TMMwsp",TRUE,FALSE,1.25532341707892,"ctc_pipeline",21,2,0.35,TRUE,5,979547.5
10650,179,149,30,1720,0.0866279069767442,0.832402234636871,0.167597765363128,0.1,0.228421875815949,0,0.0022271714922049,0,73,4014,0.98181365221724,"TMMwsp",FALSE,FALSE,0.907859355996529,"batch_removed",21,2,0.35,TRUE,5,979547.5
10650,113,109,4,1720,0.0633720930232558,0.964601769911504,0.0353982300884956,0.1,0.245382158167602,0,0.0022271714922049,0,73,4014,0.98181365221724,"TMMwsp",FALSE,FALSE,1.12075707756101,"batch_ignored",21,2,0.35,TRUE,5,979547.5
12200,104,99,5,1720,0.0575581395348837,0.951923076923077,0.0480769230769231,0.1,0.238077321569253,0,0,0,49,3826,0.987192890747517,"TMMwsp",TRUE,FALSE,1.28192631350313,"ctc_pipeline",21,3,0.7,TRUE,5,555952.5
9956,141,117,24,1720,0.0680232558139535,0.829787234042553,0.170212765957447,0.1,0.217524451944799,0,0,0,49,4132,0.988141335914811,"TMMwsp",FALSE,FALSE,0.920960570366124,"batch_removed",21,3,0.7,TRUE,5,555952.5
9956,68,67,1,1720,0.038953488372093,0.985294117647059,0.0147058823529412,0.1,0.218960524483003,0,0,0,49,4132,0.988141335914811,"TMMwsp",FALSE,FALSE,1.45386173635988,"batch_ignored",21,3,0.7,TRUE,5,555952.5
13613,52,50,2,1720,0.0290697674418605,0.961538461538462,0.0384615384615385,0.1,0.177789781965389,0,0,0,62,2925,0.984957264957265,"TMMwsp",TRUE,FALSE,1.41555688756892,"ctc_pipeline",21,4,0,FALSE,5,1085043
10412,1497,260,1237,1720,0.151162790697674,0.173680694722779,0.826319305277221,0.1,0.13249684079778,0,0.00245098039215686,0,62,4014,0.984554060787245,"TMMwsp",FALSE,FALSE,0.88856999870095,"batch_removed",21,4,0,FALSE,5,1085043
10412,145,132,13,1720,0.0767441860465116,0.910344827586207,0.0896551724137931,0.1,0.242297022864472,0,0,0,62,4014,0.984554060787245,"TMMwsp",FALSE,FALSE,0.995108124931382,"batch_ignored",21,4,0,FALSE,5,1085043
13558,61,59,2,1720,0.0343023255813954,0.967213114754098,0.0327868852459016,0.1,0.178423838587538,0,0.00241545893719807,0,60,2837,0.98625308424392,"TMMwsp",TRUE,FALSE,1.44502063414118,"ctc_pipeline",21,5,0.35,FALSE,5,708829
10378,1325,251,1074,1720,0.14593023255814,0.189433962264151,0.810566037735849,0.1,0.13478779866137,0,0.0072463768115942,0,60,4035,0.985130111524164,"TMMwsp",FALSE,FALSE,0.911892685264075,"batch_removed",21,5,0.35,FALSE,5,708829
10378,171,114,57,1720,0.0662790697674419,0.666666666666667,0.333333333333333,0.1,0.191965681470388,0,0.00483091787439614,0,60,4035,0.985130111524164,"TMMwsp",FALSE,FALSE,1.11295440598652,"batch_ignored",21,5,0.35,FALSE,5,708829
13577,83,80,3,1720,0.0465116279069767,0.963855421686747,0.036144578313253,0.1,0.196492438077185,0,0,0,73,2903,0.985532208060627,"TMMwsp",TRUE,FALSE,1.38242063388551,"ctc_pipeline",21,6,0.7,FALSE,5,849376.5
10487,976,230,746,1720,0.133720930232558,0.235655737704918,0.764344262295082,0.1,0.156153391161118,0.00833333333333333,0.00744416873449132,1,73,4234,0.982758620689655,"TMMwsp",FALSE,FALSE,0.853159222129871,"batch_removed",21,6,0.7,FALSE,5,849376.5
10487,250,124,126,1720,0.072093023255814,0.496,0.504,0.1,0.173789759152529,0,0.00248138957816377,0,73,4234,0.982758620689655,"TMMwsp",FALSE,FALSE,1.33018132854423,"batch_ignored",21,6,0.7,FALSE,5,849376.5
12078,111,101,10,1720,0.0587209302325581,0.90990990990991,0.0900900900900901,0.1,0.241949203646292,0,0,0,60,3770,0.984350132625995,"TMMwsp",TRUE,FALSE,1.34616761086912,"ctc_pipeline",22,1,0,TRUE,5,868704.5
9901,178,143,35,1720,0.0831395348837209,0.803370786516854,0.196629213483146,0.1,0.226189518159708,0,0,0,60,4056,0.985207100591716,"TMMwsp",FALSE,FALSE,0.968409802299492,"batch_removed",22,1,0,TRUE,5,868704.5
9901,133,121,12,1720,0.0703488372093023,0.909774436090226,0.0902255639097744,0.1,0.233976016080128,0,0,0,60,4056,0.985207100591716,"TMMwsp",FALSE,FALSE,1.06450637833926,"batch_ignored",22,1,0,TRUE,5,868704.5
13023,142,135,7,1720,0.0784883720930233,0.950704225352113,0.0492957746478873,0.1,0.265248936899201,0,0.00255754475703325,0,75,3582,0.979620323841429,"TMMwsp",TRUE,FALSE,1.21513241224178,"ctc_pipeline",22,2,0.35,TRUE,5,908808.5
10777,202,163,39,1720,0.0947674418604651,0.806930693069307,0.193069306930693,0.1,0.2402535204575,0,0.00255754475703325,0,75,3864,0.980590062111801,"TMMwsp",FALSE,FALSE,0.897215579938594,"batch_removed",22,2,0.35,TRUE,5,908808.5
10777,134,126,8,1720,0.0732558139534884,0.940298507462687,0.0597014925373134,0.1,0.253967679270465,0,0.00255754475703325,0,75,3864,0.980590062111801,"TMMwsp",FALSE,FALSE,1.09885819376774,"batch_ignored",22,2,0.35,TRUE,5,908808.5
11382,100,98,2,1720,0.0569767441860465,0.98,0.02,0.1,0.216413358209459,0,0,0,54,3872,0.986311983471074,"TMMwsp",TRUE,FALSE,1.3830114052874,"ctc_pipeline",22,3,0.7,TRUE,5,573231.5
9207,113,97,16,1720,0.0563953488372093,0.858407079646018,0.141592920353982,0.1,0.19905504575963,0,0,0,54,4133,0.986934430195984,"TMMwsp",FALSE,FALSE,0.99090748946439,"batch_removed",22,3,0.7,TRUE,5,573231.5
9207,69,69,0,1720,0.0401162790697674,1,0,0.1,0.196841531601081,0,0,0,54,4133,0.986934430195984,"TMMwsp",FALSE,FALSE,1.53118447104431,"batch_ignored",22,3,0.7,TRUE,5,573231.5
13747,75,72,3,1720,0.0418604651162791,0.96,0.04,0.1,0.203165517721889,0,0.00246913580246914,0,59,2733,0.982070984266374,"TMMwsp",TRUE,FALSE,1.38275628204748,"ctc_pipeline",22,4,0,FALSE,5,647176
10645,1229,267,962,1720,0.155232558139535,0.217249796582587,0.782750203417413,0.1,0.151872097533497,0,0.00493827160493827,0,59,3858,0.984707102125454,"TMMwsp",FALSE,FALSE,0.878918549346282,"batch_removed",22,4,0,FALSE,5,647176
10645,148,137,11,1720,0.0796511627906977,0.925675675675676,0.0743243243243243,0.1,0.245716535082677,0,0.00493827160493827,0,59,3858,0.984707102125454,"TMMwsp",FALSE,FALSE,1.00485339334885,"batch_ignored",22,4,0,FALSE,5,647176
13405,75,70,5,1720,0.0406976744186047,0.933333333333333,0.0666666666666667,0.1,0.200157502029971,0,0,0,56,2947,0.984390906006108,"TMMwsp",TRUE,FALSE,1.42668883148637,"ctc_pipeline",22,5,0.35,FALSE,5,665552.5
10239,1112,255,857,1720,0.148255813953488,0.22931654676259,0.77068345323741,0.1,0.148692080826193,0,0,0,56,4050,0.986172839506173,"TMMwsp",FALSE,FALSE,0.928530387812433,"batch_removed",22,5,0.35,FALSE,5,665552.5
10239,170,132,38,1720,0.0767441860465116,0.776470588235294,0.223529411764706,0.1,0.218056714489049,0,0,0,56,4050,0.986172839506173,"TMMwsp",FALSE,FALSE,1.10412433976353,"batch_ignored",22,5,0.35,FALSE,5,665552.5
13112,83,80,3,1720,0.0465116279069767,0.963855421686747,0.036144578313253,0.1,0.215114342907583,0,0,0,50,2934,0.987048398091343,"TMMwsp",TRUE,FALSE,1.41683461634143,"ctc_pipeline",22,6,0.7,FALSE,5,856631.5
9965,483,166,317,1720,0.0965116279069767,0.343685300207039,0.656314699792961,0.1,0.165730666587181,0,0,0,50,4085,0.987760097919217,"TMMwsp",FALSE,FALSE,0.881181387321178,"batch_removed",22,6,0.7,FALSE,5,856631.5
9965,258,129,129,1720,0.075,0.5,0.5,0.1,0.166619501466567,0,0.00254452926208651,0,50,4085,0.987760097919217,"TMMwsp",FALSE,FALSE,1.37422637020794,"batch_ignored",22,6,0.7,FALSE,5,856631.5
12953,138,134,4,1720,0.077906976744186,0.971014492753623,0.0289855072463768,0.1,0.264505305885885,0,0,0,68,3755,0.982423435419441,"TMMwsp",TRUE,FALSE,1.2333527984036,"ctc_pipeline",23,1,0,TRUE,5,745655.5
10832,206,167,39,1720,0.097093023255814,0.810679611650485,0.189320388349515,0.1,0.245034143787085,0,0,0,68,4046,0.983193277310924,"TMMwsp",FALSE,FALSE,0.905675070328249,"batch_removed",23,1,0,TRUE,5,745655.5
10832,160,147,13,1720,0.0854651162790698,0.91875,0.08125,0.1,0.258545815670141,0,0,0,68,4046,0.983193277310924,"TMMwsp",FALSE,FALSE,0.991474772547061,"batch_ignored",23,1,0,TRUE,5,745655.5
12956,139,134,5,1720,0.077906976744186,0.964028776978417,0.0359712230215827,0.1,0.260535074362548,0,0,0,66,3662,0.983342435827417,"TMMwsp",TRUE,FALSE,1.23842977245568,"ctc_pipeline",23,2,0.35,TRUE,5,1240981.5
10698,203,163,40,1720,0.0947674418604651,0.80295566502463,0.197044334975369,0.1,0.240315718918248,0,0,0,66,3972,0.983383685800604,"TMMwsp",FALSE,FALSE,0.88964860623531,"batch_removed",23,2,0.35,TRUE,5,1240981.5
10698,136,128,8,1720,0.0744186046511628,0.941176470588235,0.0588235294117647,0.1,0.251055444458567,0,0,0,66,3972,0.983383685800604,"TMMwsp",FALSE,FALSE,1.10744803183614,"batch_ignored",23,2,0.35,TRUE,5,1240981.5
12337,138,131,7,1720,0.0761627906976744,0.949275362318841,0.0507246376811594,0.1,0.252599847448985,0,0,0,64,3672,0.98338779956427,"TMMwsp",TRUE,FALSE,1.23467943842194,"ctc_pipeline",23,3,0.7,TRUE,5,869422.5
10267,212,156,56,1720,0.0906976744186047,0.735849056603774,0.264150943396226,0.1,0.229779638807396,0,0,0,64,3971,0.983883152858222,"TMMwsp",FALSE,FALSE,0.874779214689893,"batch_removed",23,3,0.7,TRUE,5,869422.5
10267,83,79,4,1720,0.0459302325581395,0.951807228915663,0.0481927710843374,0.1,0.23639692072421,0,0,0,64,3971,0.983883152858222,"TMMwsp",FALSE,FALSE,1.4266743485966,"batch_ignored",23,3,0.7,TRUE,5,869422.5
14713,81,79,2,1720,0.0459302325581395,0.975308641975309,0.0246913580246914,0.1,0.220188849778895,0,0,0,70,2693,0.982547344968437,"TMMwsp",TRUE,FALSE,1.32623123425311,"ctc_pipeline",23,4,0,FALSE,5,1019148
11388,1631,329,1302,1720,0.191279069767442,0.201716738197425,0.798283261802575,0.1,0.155515784151523,0,0.00505050505050505,0,70,3819,0.981670594396439,"TMMwsp",FALSE,FALSE,0.840372298134348,"batch_removed",23,4,0,FALSE,5,1019148
11388,183,173,10,1720,0.100581395348837,0.945355191256831,0.0546448087431694,0.1,0.286356396037536,0,0.00757575757575758,0,70,3819,0.981670594396439,"TMMwsp",FALSE,FALSE,0.951438388394278,"batch_ignored",23,4,0,FALSE,5,1019148
13589,62,62,0,1720,0.036046511627907,1,0,0.1,0.190028922187832,0,0,0,66,2800,0.981428571428571,"TMMwsp",TRUE,FALSE,1.39903177275883,"ctc_pipeline",23,5,0.35,FALSE,5,927918.5
10441,1380,260,1120,1720,0.151162790697674,0.188405797101449,0.811594202898551,0.1,0.14188682384217,0.00833333333333333,0,1,66,3973,0.983387868109741,"TMMwsp",FALSE,FALSE,0.882034499129137,"batch_removed",23,5,0.35,FALSE,5,927918.5
10441,221,147,74,1720,0.0854651162790698,0.665158371040724,0.334841628959276,0.1,0.213872946544309,0,0,0,66,3973,0.983387868109741,"TMMwsp",FALSE,FALSE,1.08043126184935,"batch_ignored",23,5,0.35,FALSE,5,927918.5
12183,51,51,0,1720,0.0296511627906977,1,0,0.1,0.200040084741094,0,0,0,44,3027,0.989428477039974,"TMMwsp",TRUE,FALSE,1.52914249231525,"ctc_pipeline",23,6,0.7,FALSE,5,612047.5
9148,336,139,197,1720,0.0808139534883721,0.413690476190476,0.586309523809524,0.1,0.161682534537982,0,0,0,44,4156,0.989412897016362,"TMMwsp",FALSE,FALSE,0.917045454471355,"batch_removed",23,6,0.7,FALSE,5,612047.5
9148,187,92,95,1720,0.0534883720930233,0.491978609625668,0.508021390374332,0.1,0.156908890572462,0,0,0,44,4156,0.989412897016362,"TMMwsp",FALSE,FALSE,1.44020994575828,"batch_ignored",23,6,0.7,FALSE,5,612047.5
12415,115,110,5,1720,0.063953488372093,0.956521739130435,0.0434782608695652,0.1,0.242612378973375,0,0,0,56,3704,0.985151187904968,"TMMwsp",TRUE,FALSE,1.28127068777625,"ctc_pipeline",24,1,0,TRUE,5,937913
10205,177,138,39,1720,0.0802325581395349,0.779661016949153,0.220338983050847,0.1,0.229592431456696,0,0,0,56,4036,0.986124876114965,"TMMwsp",FALSE,FALSE,0.904726755523729,"batch_removed",24,1,0,TRUE,5,937913
10205,132,120,12,1720,0.0697674418604651,0.909090909090909,0.0909090909090909,0.1,0.242119816058459,0,0,0,56,4036,0.986124876114965,"TMMwsp",FALSE,FALSE,1.01480869077143,"batch_ignored",24,1,0,TRUE,5,937913
12090,125,119,6,1720,0.0691860465116279,0.952,0.048,0.1,0.243147637510993,0,0.00255102040816327,0,51,3708,0.986245954692557,"TMMwsp",TRUE,FALSE,1.33864978444684,"ctc_pipeline",24,2,0.35,TRUE,5,699637.5
9866,202,153,49,1720,0.088953488372093,0.757425742574257,0.242574257425743,0.1,0.219701252262842,0,0.00255102040816327,0,51,3998,0.987243621810905,"TMMwsp",FALSE,FALSE,0.965038672170608,"batch_removed",24,2,0.35,TRUE,5,699637.5
9866,123,116,7,1720,0.0674418604651163,0.943089430894309,0.056910569105691,0.1,0.236474516429448,0,0.00255102040816327,0,51,3998,0.987243621810905,"TMMwsp",FALSE,FALSE,1.18942952910685,"batch_ignored",24,2,0.35,TRUE,5,699637.5
12052,124,117,7,1720,0.0680232558139535,0.943548387096774,0.0564516129032258,0.1,0.22471394634008,0,0.00239808153477218,0,62,3643,0.983804556684052,"TMMwsp",TRUE,FALSE,1.3222006071073,"ctc_pipeline",24,3,0.7,TRUE,5,723626.5
9794,167,133,34,1720,0.0773255813953488,0.796407185628742,0.203592814371257,0.1,0.211381410088283,0,0,0,62,3907,0.984131046839007,"TMMwsp",FALSE,FALSE,0.932386024917434,"batch_removed",24,3,0.7,TRUE,5,723626.5
9794,71,71,0,1720,0.0412790697674419,1,0,0.1,0.208359703302495,0,0.00239808153477218,0,62,3907,0.984131046839007,"TMMwsp",FALSE,FALSE,1.49103138680714,"batch_ignored",24,3,0.7,TRUE,5,723626.5
13840,93,89,4,1720,0.0517441860465116,0.956989247311828,0.043010752688172,0.1,0.231407708855649,0,0.00242718446601942,0,69,2782,0.983465132997843,"TMMwsp",TRUE,FALSE,1.33523650862076,"ctc_pipeline",24,4,0,FALSE,5,846972
10663,771,242,529,1720,0.140697674418605,0.313878080415045,0.686121919584955,0.1,0.181656079208153,0.00833333333333333,0.00485436893203883,0,69,3883,0.982487767190317,"TMMwsp",FALSE,FALSE,0.841232909142628,"batch_removed",24,4,0,FALSE,5,846972
10663,152,139,13,1720,0.0808139534883721,0.914473684210526,0.0855263157894737,0.1,0.253177097703999,0,0.00485436893203883,0,69,3883,0.982487767190317,"TMMwsp",FALSE,FALSE,0.963379460209121,"batch_ignored",24,4,0,FALSE,5,846972
13332,66,63,3,1720,0.0366279069767442,0.954545454545455,0.0454545454545455,0.1,0.193346175296943,0,0.00233644859813084,0,63,2901,0.984488107549121,"TMMwsp",TRUE,FALSE,1.42242859179998,"ctc_pipeline",24,5,0.35,FALSE,5,848557
10341,867,195,672,1720,0.113372093023256,0.224913494809689,0.775086505190311,0.1,0.145976475500529,0,0.00467289719626168,0,63,4268,0.985238987816307,"TMMwsp",FALSE,FALSE,0.917267341314159,"batch_removed",24,5,0.35,FALSE,5,848557
10341,140,110,30,1720,0.063953488372093,0.785714285714286,0.214285714285714,0.1,0.196003776930541,0,0.00467289719626168,0,63,4268,0.985238987816307,"TMMwsp",FALSE,FALSE,1.12009275386383,"batch_ignored",24,5,0.35,FALSE,5,848557
12242,62,60,2,1720,0.0348837209302326,0.967741935483871,0.032258064516129,0.1,0.208476196182615,0,0,0,52,2976,0.987903225806452,"TMMwsp",TRUE,FALSE,1.62589844310766,"ctc_pipeline",24,6,0.7,FALSE,5,765780.5
9174,344,161,183,1720,0.0936046511627907,0.468023255813953,0.531976744186046,0.1,0.175896132115817,0,0,0,52,4141,0.987442646703695,"TMMwsp",FALSE,FALSE,0.947746773438013,"batch_removed",24,6,0.7,FALSE,5,765780.5
9174,199,99,100,1720,0.0575581395348837,0.49748743718593,0.50251256281407,0.1,0.169575956010679,0,0,0,52,4141,0.987442646703695,"TMMwsp",FALSE,FALSE,1.4764071538278,"batch_ignored",24,6,0.7,FALSE,5,765780.5
11945,125,120,5,1720,0.0697674418604651,0.96,0.04,0.1,0.242387964754466,0,0,0,51,3747,0.987189751801441,"TMMwsp",TRUE,FALSE,1.34049167311204,"ctc_pipeline",25,1,0,TRUE,5,622586.5
9889,177,146,31,1720,0.0848837209302326,0.824858757062147,0.175141242937853,0.1,0.226997433744604,0,0,0,51,4038,0.987369985141159,"TMMwsp",FALSE,FALSE,0.962266124947803,"batch_removed",25,1,0,TRUE,5,622586.5
9889,147,134,13,1720,0.077906976744186,0.91156462585034,0.0884353741496599,0.1,0.236653641230183,0,0,0,51,4038,0.987369985141159,"TMMwsp",FALSE,FALSE,1.05965567402194,"batch_ignored",25,1,0,TRUE,5,622586.5
12164,90,86,4,1720,0.05,0.955555555555556,0.0444444444444444,0.1,0.22849630387518,0,0,0,72,3750,0.9816,"TMMwsp",TRUE,FALSE,1.33282157041256,"ctc_pipeline",25,2,0.35,TRUE,5,757666.5
9991,155,120,35,1720,0.0697674418604651,0.774193548387097,0.225806451612903,0.1,0.203250684737472,0,0,0,72,4082,0.982361587457129,"TMMwsp",FALSE,FALSE,0.943038407748874,"batch_removed",25,2,0.35,TRUE,5,757666.5
9991,87,84,3,1720,0.0488372093023256,0.96551724137931,0.0344827586206897,0.1,0.218574441650921,0,0,0,72,4082,0.982361587457129,"TMMwsp",FALSE,FALSE,1.18189418825447,"batch_ignored",25,2,0.35,TRUE,5,757666.5
